"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.text","Answer.sentiment.label","Approve","Reject"
"3A3KKYU7P322YB28F4JJVSYBHFRWM5","3NY2APCH3ADR5OGYG9DS2B32XJRL9G","Sentiment analysis on yelp reviews","label yelp reviews on positivity","sentiment, text, restaurant, yelp","$0.05","Sat Aug 03 11:21:06 PDT 2019","5","BatchId:3725165;OriginalHitTemplateId:928390909;","10800","259200","Mon Aug 05 11:21:06 PDT 2019","","","36AHBNMV1SX656PP7E75MJRJN05DY8","A13CLN8L5HFT46","Submitted","Sat Aug 03 11:22:09 PDT 2019","Sat Aug 03 11:26:09 PDT 2019","Tue Aug 06 11:26:09 PDT 2019","","","","240","0% (0/0)","0% (0/0)","0% (0/0)","Today was my second out of three sessions I had paid for. Although my first session went well, I could tell Meredith had a particular enjoyment for her male clients over her female. However, I returned because she did my teeth fine and I was pleased with the results. When I went in today, I was in the whitening room with three other gentlemen. My appointment started out well, although, being a person who is in the service industry, I always attend to my female clientele first when a couple arrives. Unbothered by those signs, I waited my turn. She checked on me once after my original 30 minute timer to ask if I was ok. She attended my boyfriend on numerous occasions, as well as the other men, and would exit the room without even asking me or looking to see if I had any irritation. Half way through, another woman had showed up who she was explaining the deals to in the lobby. While she admits timers must be reset half way through the process, she reset my boyfriends, left, rest the gentleman furthest away from me who had time to come in, redeem his deal, get set, and gave his timer done, before me, then left, and at this point my time was at 10 minutes. So, she should have reset it 5 minutes ago, according to her. While I sat there patiently this whole time with major pain in my gums, i watched the time until the lamp shut off. Not only had she reset two others, explained deals to other guest, but she never once checked on my time. When my light turned off, I released the stance of my mouth to a more relaxed state, assuming I was only getting a thirty minute session instead of the usual 45, because she had yet to come in. At this point, the teeth formula was not only burning the gum she neglected for 25 minutes now, but it began to burn my lips. I began squealing and slapping my chair trying to get her attention from the other room in a panic. I was in so much pain, that by the time she entered the room I was already out of my chair. She finally then acknowledged me, and asked if she could put vitamin E on my gum burn (pictured below). At this point, she has treated two other gums burns, while neglecting me, and I was so irritated that I had to suffer, all I wanted was to leave. While I waited for my boyfriend, she kept harassing me about the issue. Saying, ""well burns come with teeth whitening."" While I totally agree, and under justifiable circumstances would not be as irritate, it could have easily been avoid if she had checked on me even a second time, so I could let her know. Not only did she never check on my physical health, she couldn't even take two seconds to reset the timer, which she even admitted to me. Her accuse was that she was coming in to do it, but I had the light off for a solid two minutes before I couldn't stand the pain. She admitted it should be reset every 15 minutes, which means for 25 minutes she did not bother to help me at all. Her guest in the lobby then proceeded to attack me as well, simply because I wanted to leave after the way I was treated. I also expected a refund for not getting a complete session today, due to the neglect, and the fact I won't be returning for my last, she had failed to do that. She was even screaming from the door, and continued to until my boyfriend and I were down the steps. I have never in my life been more appalled by a grown woman's behavior, who claims to be in the business for ""10 years."" Admit your wrongs, but don't make your guest feel unwelcome because you can't do you job properly.","Somewhat Negative"
"3A3KKYU7P322YB28F4JJVSYBHFRWM5","3NY2APCH3ADR5OGYG9DS2B32XJRL9G","Sentiment analysis on yelp reviews","label yelp reviews on positivity","sentiment, text, restaurant, yelp","$0.05","Sat Aug 03 11:21:06 PDT 2019","5","BatchId:3725165;OriginalHitTemplateId:928390909;","10800","259200","Mon Aug 05 11:21:06 PDT 2019","","","3ATPCQ38J9V87ZMDN4G3WIJD2X8YAR","A3JP94W2FLW2XH","Submitted","Sat Aug 03 11:22:27 PDT 2019","Sat Aug 03 11:23:23 PDT 2019","Tue Aug 06 11:23:23 PDT 2019","","","","56","0% (0/0)","0% (0/0)","0% (0/0)","Today was my second out of three sessions I had paid for. Although my first session went well, I could tell Meredith had a particular enjoyment for her male clients over her female. However, I returned because she did my teeth fine and I was pleased with the results. When I went in today, I was in the whitening room with three other gentlemen. My appointment started out well, although, being a person who is in the service industry, I always attend to my female clientele first when a couple arrives. Unbothered by those signs, I waited my turn. She checked on me once after my original 30 minute timer to ask if I was ok. She attended my boyfriend on numerous occasions, as well as the other men, and would exit the room without even asking me or looking to see if I had any irritation. Half way through, another woman had showed up who she was explaining the deals to in the lobby. While she admits timers must be reset half way through the process, she reset my boyfriends, left, rest the gentleman furthest away from me who had time to come in, redeem his deal, get set, and gave his timer done, before me, then left, and at this point my time was at 10 minutes. So, she should have reset it 5 minutes ago, according to her. While I sat there patiently this whole time with major pain in my gums, i watched the time until the lamp shut off. Not only had she reset two others, explained deals to other guest, but she never once checked on my time. When my light turned off, I released the stance of my mouth to a more relaxed state, assuming I was only getting a thirty minute session instead of the usual 45, because she had yet to come in. At this point, the teeth formula was not only burning the gum she neglected for 25 minutes now, but it began to burn my lips. I began squealing and slapping my chair trying to get her attention from the other room in a panic. I was in so much pain, that by the time she entered the room I was already out of my chair. She finally then acknowledged me, and asked if she could put vitamin E on my gum burn (pictured below). At this point, she has treated two other gums burns, while neglecting me, and I was so irritated that I had to suffer, all I wanted was to leave. While I waited for my boyfriend, she kept harassing me about the issue. Saying, ""well burns come with teeth whitening."" While I totally agree, and under justifiable circumstances would not be as irritate, it could have easily been avoid if she had checked on me even a second time, so I could let her know. Not only did she never check on my physical health, she couldn't even take two seconds to reset the timer, which she even admitted to me. Her accuse was that she was coming in to do it, but I had the light off for a solid two minutes before I couldn't stand the pain. She admitted it should be reset every 15 minutes, which means for 25 minutes she did not bother to help me at all. Her guest in the lobby then proceeded to attack me as well, simply because I wanted to leave after the way I was treated. I also expected a refund for not getting a complete session today, due to the neglect, and the fact I won't be returning for my last, she had failed to do that. She was even screaming from the door, and continued to until my boyfriend and I were down the steps. I have never in my life been more appalled by a grown woman's behavior, who claims to be in the business for ""10 years."" Admit your wrongs, but don't make your guest feel unwelcome because you can't do you job properly.","Somewhat Positive"
"3A3KKYU7P322YB28F4JJVSYBHFRWM5","3NY2APCH3ADR5OGYG9DS2B32XJRL9G","Sentiment analysis on yelp reviews","label yelp reviews on positivity","sentiment, text, restaurant, yelp","$0.05","Sat Aug 03 11:21:06 PDT 2019","5","BatchId:3725165;OriginalHitTemplateId:928390909;","10800","259200","Mon Aug 05 11:21:06 PDT 2019","","","3FQ5JJ512M9K7DRLSTKH9GO23PYNK5","AKSJ3C5O3V9RB","Submitted","Sat Aug 03 11:21:35 PDT 2019","Sat Aug 03 11:51:56 PDT 2019","Tue Aug 06 11:51:56 PDT 2019","","","","1821","0% (0/0)","0% (0/0)","0% (0/0)","Today was my second out of three sessions I had paid for. Although my first session went well, I could tell Meredith had a particular enjoyment for her male clients over her female. However, I returned because she did my teeth fine and I was pleased with the results. When I went in today, I was in the whitening room with three other gentlemen. My appointment started out well, although, being a person who is in the service industry, I always attend to my female clientele first when a couple arrives. Unbothered by those signs, I waited my turn. She checked on me once after my original 30 minute timer to ask if I was ok. She attended my boyfriend on numerous occasions, as well as the other men, and would exit the room without even asking me or looking to see if I had any irritation. Half way through, another woman had showed up who she was explaining the deals to in the lobby. While she admits timers must be reset half way through the process, she reset my boyfriends, left, rest the gentleman furthest away from me who had time to come in, redeem his deal, get set, and gave his timer done, before me, then left, and at this point my time was at 10 minutes. So, she should have reset it 5 minutes ago, according to her. While I sat there patiently this whole time with major pain in my gums, i watched the time until the lamp shut off. Not only had she reset two others, explained deals to other guest, but she never once checked on my time. When my light turned off, I released the stance of my mouth to a more relaxed state, assuming I was only getting a thirty minute session instead of the usual 45, because she had yet to come in. At this point, the teeth formula was not only burning the gum she neglected for 25 minutes now, but it began to burn my lips. I began squealing and slapping my chair trying to get her attention from the other room in a panic. I was in so much pain, that by the time she entered the room I was already out of my chair. She finally then acknowledged me, and asked if she could put vitamin E on my gum burn (pictured below). At this point, she has treated two other gums burns, while neglecting me, and I was so irritated that I had to suffer, all I wanted was to leave. While I waited for my boyfriend, she kept harassing me about the issue. Saying, ""well burns come with teeth whitening."" While I totally agree, and under justifiable circumstances would not be as irritate, it could have easily been avoid if she had checked on me even a second time, so I could let her know. Not only did she never check on my physical health, she couldn't even take two seconds to reset the timer, which she even admitted to me. Her accuse was that she was coming in to do it, but I had the light off for a solid two minutes before I couldn't stand the pain. She admitted it should be reset every 15 minutes, which means for 25 minutes she did not bother to help me at all. Her guest in the lobby then proceeded to attack me as well, simply because I wanted to leave after the way I was treated. I also expected a refund for not getting a complete session today, due to the neglect, and the fact I won't be returning for my last, she had failed to do that. She was even screaming from the door, and continued to until my boyfriend and I were down the steps. I have never in my life been more appalled by a grown woman's behavior, who claims to be in the business for ""10 years."" Admit your wrongs, but don't make your guest feel unwelcome because you can't do you job properly.","Very Negative"
"3A3KKYU7P322YB28F4JJVSYBHFRWM5","3NY2APCH3ADR5OGYG9DS2B32XJRL9G","Sentiment analysis on yelp reviews","label yelp reviews on positivity","sentiment, text, restaurant, yelp","$0.05","Sat Aug 03 11:21:06 PDT 2019","5","BatchId:3725165;OriginalHitTemplateId:928390909;","10800","259200","Mon Aug 05 11:21:06 PDT 2019","","","3K5TEWLKGWW69NA6UHLW6H32XOBIV6","A37YC7R1H04X9P","Submitted","Sat Aug 03 11:22:19 PDT 2019","Sat Aug 03 11:23:05 PDT 2019","Tue Aug 06 11:23:05 PDT 2019","","","","46","0% (0/0)","0% (0/0)","0% (0/0)","Today was my second out of three sessions I had paid for. Although my first session went well, I could tell Meredith had a particular enjoyment for her male clients over her female. However, I returned because she did my teeth fine and I was pleased with the results. When I went in today, I was in the whitening room with three other gentlemen. My appointment started out well, although, being a person who is in the service industry, I always attend to my female clientele first when a couple arrives. Unbothered by those signs, I waited my turn. She checked on me once after my original 30 minute timer to ask if I was ok. She attended my boyfriend on numerous occasions, as well as the other men, and would exit the room without even asking me or looking to see if I had any irritation. Half way through, another woman had showed up who she was explaining the deals to in the lobby. While she admits timers must be reset half way through the process, she reset my boyfriends, left, rest the gentleman furthest away from me who had time to come in, redeem his deal, get set, and gave his timer done, before me, then left, and at this point my time was at 10 minutes. So, she should have reset it 5 minutes ago, according to her. While I sat there patiently this whole time with major pain in my gums, i watched the time until the lamp shut off. Not only had she reset two others, explained deals to other guest, but she never once checked on my time. When my light turned off, I released the stance of my mouth to a more relaxed state, assuming I was only getting a thirty minute session instead of the usual 45, because she had yet to come in. At this point, the teeth formula was not only burning the gum she neglected for 25 minutes now, but it began to burn my lips. I began squealing and slapping my chair trying to get her attention from the other room in a panic. I was in so much pain, that by the time she entered the room I was already out of my chair. She finally then acknowledged me, and asked if she could put vitamin E on my gum burn (pictured below). At this point, she has treated two other gums burns, while neglecting me, and I was so irritated that I had to suffer, all I wanted was to leave. While I waited for my boyfriend, she kept harassing me about the issue. Saying, ""well burns come with teeth whitening."" While I totally agree, and under justifiable circumstances would not be as irritate, it could have easily been avoid if she had checked on me even a second time, so I could let her know. Not only did she never check on my physical health, she couldn't even take two seconds to reset the timer, which she even admitted to me. Her accuse was that she was coming in to do it, but I had the light off for a solid two minutes before I couldn't stand the pain. She admitted it should be reset every 15 minutes, which means for 25 minutes she did not bother to help me at all. Her guest in the lobby then proceeded to attack me as well, simply because I wanted to leave after the way I was treated. I also expected a refund for not getting a complete session today, due to the neglect, and the fact I won't be returning for my last, she had failed to do that. She was even screaming from the door, and continued to until my boyfriend and I were down the steps. I have never in my life been more appalled by a grown woman's behavior, who claims to be in the business for ""10 years."" Admit your wrongs, but don't make your guest feel unwelcome because you can't do you job properly.","Neutral"
"31J7RYECZLBPRS4KI4TJ2PTSLXT1LA","3NY2APCH3ADR5OGYG9DS2B32XJRL9G","Sentiment analysis on yelp reviews","label yelp reviews on positivity","sentiment, text, restaurant, yelp","$0.05","Sat Aug 03 11:21:07 PDT 2019","5","BatchId:3725165;OriginalHitTemplateId:928390909;","10800","259200","Mon Aug 05 11:21:07 PDT 2019","","","30ZX6P7VF9GT77WAOPMLGDLRD57J2B","A3JP94W2FLW2XH","Submitted","Sat Aug 03 11:22:01 PDT 2019","Sat Aug 03 11:22:59 PDT 2019","Tue Aug 06 11:22:59 PDT 2019","","","","58","0% (0/0)","0% (0/0)","0% (0/0)","I'll be the first to admit that I was not excited about going to La Tavolta. Being a food snob, when a group of friends suggested we go for dinner I looked online at the menu and to me there was nothing special and it seemed overpriced.  Im also not big on ordering pasta when I go out. Alas, I was outnumbered. Thank goodness! I ordered the sea bass special. It was to die for. Cooked perfectly, seasoned perfectly, perfect portion. I can not say enough good things about this dish. When the server asked how it was he seemed very proud of the dish and said, "" doesn't she (the chef) do an incredible job?"" She does. 

My hubby got the crab tortellini and also loved his. I heard ""mmmm this is so good"" from all around the table. Our waiter was super nice and even gave us free desserts because we were some of the last people in the restaurant. Service was very slow and the place was PACKED but we had our jugs of wine and a large group with good conversation so it didn't seem to bother anyone.

So-

Do order the calamari and fried zucchini appetizers. Leave out the mussels. 

If they have the sea bass special, I highly recommend it. The chicken parm and crab tortellini were also very good and very big. The chicken Romano was a bit bland. The house salads were teeny. 

Do make a reservation but still expect to wait for your food. Go with a large group of people and plan for it to be loud. Don't go with a date unless you're fighting and don't feel like hearing anything they have to say.  Ask to sit in the side room if it's available.","Somewhat Positive"
"31J7RYECZLBPRS4KI4TJ2PTSLXT1LA","3NY2APCH3ADR5OGYG9DS2B32XJRL9G","Sentiment analysis on yelp reviews","label yelp reviews on positivity","sentiment, text, restaurant, yelp","$0.05","Sat Aug 03 11:21:07 PDT 2019","5","BatchId:3725165;OriginalHitTemplateId:928390909;","10800","259200","Mon Aug 05 11:21:07 PDT 2019","","","37TRT2X24RCNVKW67IFWH6OV7BKJBD","A13CLN8L5HFT46","Submitted","Sat Aug 03 11:22:24 PDT 2019","Sat Aug 03 11:30:17 PDT 2019","Tue Aug 06 11:30:17 PDT 2019","","","","473","0% (0/0)","0% (0/0)","0% (0/0)","I'll be the first to admit that I was not excited about going to La Tavolta. Being a food snob, when a group of friends suggested we go for dinner I looked online at the menu and to me there was nothing special and it seemed overpriced.  Im also not big on ordering pasta when I go out. Alas, I was outnumbered. Thank goodness! I ordered the sea bass special. It was to die for. Cooked perfectly, seasoned perfectly, perfect portion. I can not say enough good things about this dish. When the server asked how it was he seemed very proud of the dish and said, "" doesn't she (the chef) do an incredible job?"" She does. 

My hubby got the crab tortellini and also loved his. I heard ""mmmm this is so good"" from all around the table. Our waiter was super nice and even gave us free desserts because we were some of the last people in the restaurant. Service was very slow and the place was PACKED but we had our jugs of wine and a large group with good conversation so it didn't seem to bother anyone.

So-

Do order the calamari and fried zucchini appetizers. Leave out the mussels. 

If they have the sea bass special, I highly recommend it. The chicken parm and crab tortellini were also very good and very big. The chicken Romano was a bit bland. The house salads were teeny. 

Do make a reservation but still expect to wait for your food. Go with a large group of people and plan for it to be loud. Don't go with a date unless you're fighting and don't feel like hearing anything they have to say.  Ask to sit in the side room if it's available.","Very Positive"
"31J7RYECZLBPRS4KI4TJ2PTSLXT1LA","3NY2APCH3ADR5OGYG9DS2B32XJRL9G","Sentiment analysis on yelp reviews","label yelp reviews on positivity","sentiment, text, restaurant, yelp","$0.05","Sat Aug 03 11:21:07 PDT 2019","5","BatchId:3725165;OriginalHitTemplateId:928390909;","10800","259200","Mon Aug 05 11:21:07 PDT 2019","","","3EF8EXOTT2GMIMEE5LM7BUBMLZTJ1U","AMWIBULQ4S8K3","Submitted","Sat Aug 03 11:22:01 PDT 2019","Sat Aug 03 11:22:13 PDT 2019","Tue Aug 06 11:22:13 PDT 2019","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","I'll be the first to admit that I was not excited about going to La Tavolta. Being a food snob, when a group of friends suggested we go for dinner I looked online at the menu and to me there was nothing special and it seemed overpriced.  Im also not big on ordering pasta when I go out. Alas, I was outnumbered. Thank goodness! I ordered the sea bass special. It was to die for. Cooked perfectly, seasoned perfectly, perfect portion. I can not say enough good things about this dish. When the server asked how it was he seemed very proud of the dish and said, "" doesn't she (the chef) do an incredible job?"" She does. 

My hubby got the crab tortellini and also loved his. I heard ""mmmm this is so good"" from all around the table. Our waiter was super nice and even gave us free desserts because we were some of the last people in the restaurant. Service was very slow and the place was PACKED but we had our jugs of wine and a large group with good conversation so it didn't seem to bother anyone.

So-

Do order the calamari and fried zucchini appetizers. Leave out the mussels. 

If they have the sea bass special, I highly recommend it. The chicken parm and crab tortellini were also very good and very big. The chicken Romano was a bit bland. The house salads were teeny. 

Do make a reservation but still expect to wait for your food. Go with a large group of people and plan for it to be loud. Don't go with a date unless you're fighting and don't feel like hearing anything they have to say.  Ask to sit in the side room if it's available.","Very Negative"
"31J7RYECZLBPRS4KI4TJ2PTSLXT1LA","3NY2APCH3ADR5OGYG9DS2B32XJRL9G","Sentiment analysis on yelp reviews","label yelp reviews on positivity","sentiment, text, restaurant, yelp","$0.05","Sat Aug 03 11:21:07 PDT 2019","5","BatchId:3725165;OriginalHitTemplateId:928390909;","10800","259200","Mon Aug 05 11:21:07 PDT 2019","","","3K2755HG5TO05F8U2OFHXYK3HPFDFB","AKSJ3C5O3V9RB","Submitted","Sat Aug 03 11:21:31 PDT 2019","Sat Aug 03 11:29:58 PDT 2019","Tue Aug 06 11:29:58 PDT 2019","","","","507","0% (0/0)","0% (0/0)","0% (0/0)","I'll be the first to admit that I was not excited about going to La Tavolta. Being a food snob, when a group of friends suggested we go for dinner I looked online at the menu and to me there was nothing special and it seemed overpriced.  Im also not big on ordering pasta when I go out. Alas, I was outnumbered. Thank goodness! I ordered the sea bass special. It was to die for. Cooked perfectly, seasoned perfectly, perfect portion. I can not say enough good things about this dish. When the server asked how it was he seemed very proud of the dish and said, "" doesn't she (the chef) do an incredible job?"" She does. 

My hubby got the crab tortellini and also loved his. I heard ""mmmm this is so good"" from all around the table. Our waiter was super nice and even gave us free desserts because we were some of the last people in the restaurant. Service was very slow and the place was PACKED but we had our jugs of wine and a large group with good conversation so it didn't seem to bother anyone.

So-

Do order the calamari and fried zucchini appetizers. Leave out the mussels. 

If they have the sea bass special, I highly recommend it. The chicken parm and crab tortellini were also very good and very big. The chicken Romano was a bit bland. The house salads were teeny. 

Do make a reservation but still expect to wait for your food. Go with a large group of people and plan for it to be loud. Don't go with a date unless you're fighting and don't feel like hearing anything they have to say.  Ask to sit in the side room if it's available.","Somewhat Negative"
"31J7RYECZLBPRS4KI4TJ2PTSLXT1LA","3NY2APCH3ADR5OGYG9DS2B32XJRL9G","Sentiment analysis on yelp reviews","label yelp reviews on positivity","sentiment, text, restaurant, yelp","$0.05","Sat Aug 03 11:21:07 PDT 2019","5","BatchId:3725165;OriginalHitTemplateId:928390909;","10800","259200","Mon Aug 05 11:21:07 PDT 2019","","","3VA45EW49O80JX5BLYECJQS8KT3O1I","A1XPNXTMCXVGDT","Submitted","Sat Aug 03 11:22:13 PDT 2019","Sat Aug 03 11:27:49 PDT 2019","Tue Aug 06 11:27:49 PDT 2019","","","","336","0% (0/0)","0% (0/0)","0% (0/0)","I'll be the first to admit that I was not excited about going to La Tavolta. Being a food snob, when a group of friends suggested we go for dinner I looked online at the menu and to me there was nothing special and it seemed overpriced.  Im also not big on ordering pasta when I go out. Alas, I was outnumbered. Thank goodness! I ordered the sea bass special. It was to die for. Cooked perfectly, seasoned perfectly, perfect portion. I can not say enough good things about this dish. When the server asked how it was he seemed very proud of the dish and said, "" doesn't she (the chef) do an incredible job?"" She does. 

My hubby got the crab tortellini and also loved his. I heard ""mmmm this is so good"" from all around the table. Our waiter was super nice and even gave us free desserts because we were some of the last people in the restaurant. Service was very slow and the place was PACKED but we had our jugs of wine and a large group with good conversation so it didn't seem to bother anyone.

So-

Do order the calamari and fried zucchini appetizers. Leave out the mussels. 

If they have the sea bass special, I highly recommend it. The chicken parm and crab tortellini were also very good and very big. The chicken Romano was a bit bland. The house salads were teeny. 

Do make a reservation but still expect to wait for your food. Go with a large group of people and plan for it to be loud. Don't go with a date unless you're fighting and don't feel like hearing anything they have to say.  Ask to sit in the side room if it's available.","Somewhat Positive"
"3ZZAYRN1I6CY6XJQXFTL0CGH8LOTOR","3NY2APCH3ADR5OGYG9DS2B32XJRL9G","Sentiment analysis on yelp reviews","label yelp reviews on positivity","sentiment, text, restaurant, yelp","$0.05","Sat Aug 03 11:21:07 PDT 2019","5","BatchId:3725165;OriginalHitTemplateId:928390909;","10800","259200","Mon Aug 05 11:21:07 PDT 2019","","","32XVDSJFP0IJ8F2VRMZDW5D8HZ2M2I","A926VCMV1J536","Submitted","Sat Aug 03 11:22:32 PDT 2019","Sat Aug 03 11:22:39 PDT 2019","Tue Aug 06 11:22:39 PDT 2019","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","Tracy dessert had a big name in Hong Kong and the one in First Markham place has been here for many years now! 

Came in for some Chinese dessert, and I must say their selection has increased tremendously over the years. I might as well add that the price has also increased tremendously as well. The waitress gave us tea, which I could taste had red date in it. Fancy!

A simple taro with coconut with tapioca pearls was like $5.25 or something. Basically all the desserts were more than $5. That's crazy! I can literally just make this dessert at home and for a bowl, it would probably cost like $0.50. A few years ago, I think I can still get it for like $3-$4, which is more reasonable, but wow, more than $5 is a little over the top for this dessert. Though I must say, it is Tracy Dessert, and they are a little more on the expensive side. 

I also saw other items on the menu like fish balls, chicken wings, shaved ice. My friend got a mango drink with fresh mango in it! 

I'm also surprised how many people come to Tracy Dessert after work. We came on a Sunday and the tables were always filled. I think the amount of tables they had were just perfect because no one really waited for seats for a long time, but the tables kept filling up once a table was finished.","Somewhat Positive"
"3ZZAYRN1I6CY6XJQXFTL0CGH8LOTOR","3NY2APCH3ADR5OGYG9DS2B32XJRL9G","Sentiment analysis on yelp reviews","label yelp reviews on positivity","sentiment, text, restaurant, yelp","$0.05","Sat Aug 03 11:21:07 PDT 2019","5","BatchId:3725165;OriginalHitTemplateId:928390909;","10800","259200","Mon Aug 05 11:21:07 PDT 2019","","","3EQHHY4HQTDBF2PWY23GH7WN5NHG55","AKSJ3C5O3V9RB","Submitted","Sat Aug 03 11:21:33 PDT 2019","Sat Aug 03 11:59:26 PDT 2019","Tue Aug 06 11:59:26 PDT 2019","","","","2273","0% (0/0)","0% (0/0)","0% (0/0)","Tracy dessert had a big name in Hong Kong and the one in First Markham place has been here for many years now! 

Came in for some Chinese dessert, and I must say their selection has increased tremendously over the years. I might as well add that the price has also increased tremendously as well. The waitress gave us tea, which I could taste had red date in it. Fancy!

A simple taro with coconut with tapioca pearls was like $5.25 or something. Basically all the desserts were more than $5. That's crazy! I can literally just make this dessert at home and for a bowl, it would probably cost like $0.50. A few years ago, I think I can still get it for like $3-$4, which is more reasonable, but wow, more than $5 is a little over the top for this dessert. Though I must say, it is Tracy Dessert, and they are a little more on the expensive side. 

I also saw other items on the menu like fish balls, chicken wings, shaved ice. My friend got a mango drink with fresh mango in it! 

I'm also surprised how many people come to Tracy Dessert after work. We came on a Sunday and the tables were always filled. I think the amount of tables they had were just perfect because no one really waited for seats for a long time, but the tables kept filling up once a table was finished.","Somewhat Positive"
"3ZZAYRN1I6CY6XJQXFTL0CGH8LOTOR","3NY2APCH3ADR5OGYG9DS2B32XJRL9G","Sentiment analysis on yelp reviews","label yelp reviews on positivity","sentiment, text, restaurant, yelp","$0.05","Sat Aug 03 11:21:07 PDT 2019","5","BatchId:3725165;OriginalHitTemplateId:928390909;","10800","259200","Mon Aug 05 11:21:07 PDT 2019","","","3H8DHMCCWAWBL1083Z6EDBC8PLWDKD","A13CLN8L5HFT46","Submitted","Sat Aug 03 11:21:46 PDT 2019","Sat Aug 03 11:23:32 PDT 2019","Tue Aug 06 11:23:32 PDT 2019","","","","106","0% (0/0)","0% (0/0)","0% (0/0)","Tracy dessert had a big name in Hong Kong and the one in First Markham place has been here for many years now! 

Came in for some Chinese dessert, and I must say their selection has increased tremendously over the years. I might as well add that the price has also increased tremendously as well. The waitress gave us tea, which I could taste had red date in it. Fancy!

A simple taro with coconut with tapioca pearls was like $5.25 or something. Basically all the desserts were more than $5. That's crazy! I can literally just make this dessert at home and for a bowl, it would probably cost like $0.50. A few years ago, I think I can still get it for like $3-$4, which is more reasonable, but wow, more than $5 is a little over the top for this dessert. Though I must say, it is Tracy Dessert, and they are a little more on the expensive side. 

I also saw other items on the menu like fish balls, chicken wings, shaved ice. My friend got a mango drink with fresh mango in it! 

I'm also surprised how many people come to Tracy Dessert after work. We came on a Sunday and the tables were always filled. I think the amount of tables they had were just perfect because no one really waited for seats for a long time, but the tables kept filling up once a table was finished.","Somewhat Positive"
"3ZZAYRN1I6CY6XJQXFTL0CGH8LOTOR","3NY2APCH3ADR5OGYG9DS2B32XJRL9G","Sentiment analysis on yelp reviews","label yelp reviews on positivity","sentiment, text, restaurant, yelp","$0.05","Sat Aug 03 11:21:07 PDT 2019","5","BatchId:3725165;OriginalHitTemplateId:928390909;","10800","259200","Mon Aug 05 11:21:07 PDT 2019","","","3OHYZ19UGDQWDLIBHH75URLBON9OA6","A1XPNXTMCXVGDT","Submitted","Sat Aug 03 11:22:30 PDT 2019","Sat Aug 03 11:29:56 PDT 2019","Tue Aug 06 11:29:56 PDT 2019","","","","446","0% (0/0)","0% (0/0)","0% (0/0)","Tracy dessert had a big name in Hong Kong and the one in First Markham place has been here for many years now! 

Came in for some Chinese dessert, and I must say their selection has increased tremendously over the years. I might as well add that the price has also increased tremendously as well. The waitress gave us tea, which I could taste had red date in it. Fancy!

A simple taro with coconut with tapioca pearls was like $5.25 or something. Basically all the desserts were more than $5. That's crazy! I can literally just make this dessert at home and for a bowl, it would probably cost like $0.50. A few years ago, I think I can still get it for like $3-$4, which is more reasonable, but wow, more than $5 is a little over the top for this dessert. Though I must say, it is Tracy Dessert, and they are a little more on the expensive side. 

I also saw other items on the menu like fish balls, chicken wings, shaved ice. My friend got a mango drink with fresh mango in it! 

I'm also surprised how many people come to Tracy Dessert after work. We came on a Sunday and the tables were always filled. I think the amount of tables they had were just perfect because no one really waited for seats for a long time, but the tables kept filling up once a table was finished.","Somewhat Positive"
"3ZZAYRN1I6CY6XJQXFTL0CGH8LOTOR","3NY2APCH3ADR5OGYG9DS2B32XJRL9G","Sentiment analysis on yelp reviews","label yelp reviews on positivity","sentiment, text, restaurant, yelp","$0.05","Sat Aug 03 11:21:07 PDT 2019","5","BatchId:3725165;OriginalHitTemplateId:928390909;","10800","259200","Mon Aug 05 11:21:07 PDT 2019","","","3PB5A5BD0WRQ263FMVIDFRAJWTCG7K","A387OAVOYBCF1C","Submitted","Sat Aug 03 11:21:56 PDT 2019","Sat Aug 03 11:23:57 PDT 2019","Tue Aug 06 11:23:57 PDT 2019","","","","121","0% (0/0)","0% (0/0)","0% (0/0)","Tracy dessert had a big name in Hong Kong and the one in First Markham place has been here for many years now! 

Came in for some Chinese dessert, and I must say their selection has increased tremendously over the years. I might as well add that the price has also increased tremendously as well. The waitress gave us tea, which I could taste had red date in it. Fancy!

A simple taro with coconut with tapioca pearls was like $5.25 or something. Basically all the desserts were more than $5. That's crazy! I can literally just make this dessert at home and for a bowl, it would probably cost like $0.50. A few years ago, I think I can still get it for like $3-$4, which is more reasonable, but wow, more than $5 is a little over the top for this dessert. Though I must say, it is Tracy Dessert, and they are a little more on the expensive side. 

I also saw other items on the menu like fish balls, chicken wings, shaved ice. My friend got a mango drink with fresh mango in it! 

I'm also surprised how many people come to Tracy Dessert after work. We came on a Sunday and the tables were always filled. I think the amount of tables they had were just perfect because no one really waited for seats for a long time, but the tables kept filling up once a table was finished.","Somewhat Positive"
